"OrderNumber";"OrderDate";"OrderStatus";"CustomerFirstName";"CustomerLastName";"CustomerEmail";"CategoryName";"ProductName";"SKU";"Quantity";"UnitPrice";"Discount";"LineTotal";"ShippingTotal";"GrandTotal"
"ORD-10451";"2007-02-19 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Meat/Poultry";"Product YYWRT";"SKU-0055";"120";"19.20";"0.100";"2073.60";"189.09";"4038.75"
"ORD-10450";"2007-02-19 07:00:00";"delivered";"Sittichai";"Tuntisangaroon";"sittichai.tuntisangaroon@example.com";"Meat/Poultry";"Product QAQRL";"SKU-0054";"6";"5.90";"0.200";"28.32";"7.23";"432.35"
"ORD-10450";"2007-02-19 07:00:00";"delivered";"Sittichai";"Tuntisangaroon";"sittichai.tuntisangaroon@example.com";"Seafood";"Product YHXGE";"SKU-0010";"20";"24.80";"0.200";"396.80";"7.23";"432.35"
"ORD-10451";"2007-02-19 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Grains/Cereals";"Product HCQDE";"SKU-0064";"35";"26.60";"0.100";"837.90";"189.09";"4038.75"
"ORD-10449";"2007-02-18 07:00:00";"delivered";"Dushyant";"Bansal";"dushyant.bansal@example.com";"Grains/Cereals";"Product QSRXF";"SKU-0052";"20";"5.60";"0.000";"112.00";"53.30";"1891.50"
"ORD-10449";"2007-02-18 07:00:00";"delivered";"Dushyant";"Bansal";"dushyant.bansal@example.com";"Confections";"Product WUXYK";"SKU-0062";"35";"39.40";"0.000";"1379.00";"53.30";"1891.50"
"ORD-10449";"2007-02-18 07:00:00";"delivered";"Dushyant";"Bansal";"dushyant.bansal@example.com";"Seafood";"Product YHXGE";"SKU-0010";"14";"24.80";"0.000";"347.20";"53.30";"1891.50"
"ORD-10448";"2007-02-17 07:00:00";"delivered";"Lawrie";"Gaffney";"lawrie.gaffney@example.com";"Confections";"Product HLGZA";"SKU-0026";"6";"24.90";"0.000";"149.40";"38.82";"482.22"
"ORD-10448";"2007-02-17 07:00:00";"delivered";"Lawrie";"Gaffney";"lawrie.gaffney@example.com";"Seafood";"Product YZIXQ";"SKU-0040";"20";"14.70";"0.000";"294.00";"38.82";"482.22"
"ORD-10447";"2007-02-14 07:00:00";"delivered";"Euan";"Garden";"euan.garden@example.com";"Condiments";"Product XYWBZ";"SKU-0065";"35";"16.80";"0.000";"588.00";"68.66";"983.06"
"ORD-10447";"2007-02-14 07:00:00";"delivered";"Euan";"Garden";"euan.garden@example.com";"Dairy Product";"Product MYMOI";"SKU-0071";"2";"17.20";"0.000";"34.40";"68.66";"983.06"
"ORD-10446";"2007-02-14 07:00:00";"delivered";"Jim";"Wickham";"jim.wickham@example.com";"Confections";"Product XKXDO";"SKU-0019";"12";"7.30";"0.100";"78.84";"14.68";"260.92"
"ORD-10446";"2007-02-14 07:00:00";"delivered";"Jim";"Wickham";"jim.wickham@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"3";"10.00";"0.100";"27.00";"14.68";"260.92"
"ORD-10447";"2007-02-14 07:00:00";"delivered";"Euan";"Garden";"euan.garden@example.com";"Confections";"Product XKXDO";"SKU-0019";"40";"7.30";"0.000";"292.00";"68.66";"983.06"
"ORD-10446";"2007-02-14 07:00:00";"delivered";"Jim";"Wickham";"jim.wickham@example.com";"Beverages";"Product QOGNU";"SKU-0024";"20";"3.60";"0.100";"64.80";"14.68";"260.92"
"ORD-10446";"2007-02-14 07:00:00";"delivered";"Jim";"Wickham";"jim.wickham@example.com";"Grains/Cereals";"Product QSRXF";"SKU-0052";"15";"5.60";"0.100";"75.60";"14.68";"260.92"
"ORD-10445";"2007-02-13 07:00:00";"delivered";"Tom";"Higginbotham";"tom.higginbotham@example.com";"Beverages";"Product LSOFL";"SKU-0039";"6";"14.40";"0.000";"86.40";"9.30";"184.20"
"ORD-10445";"2007-02-13 07:00:00";"delivered";"Tom";"Higginbotham";"tom.higginbotham@example.com";"Meat/Poultry";"Product QAQRL";"SKU-0054";"15";"5.90";"0.000";"88.50";"9.30";"184.20"
"ORD-10443";"2007-02-12 07:00:00";"delivered";"Florian";"Voss";"florian.voss@example.com";"Dairy Product";"Product QMVUN";"SKU-0011";"6";"16.80";"0.200";"80.64";"13.95";"531.39"
"ORD-10444";"2007-02-12 07:00:00";"delivered";"Tom";"Higginbotham";"tom.higginbotham@example.com";"Seafood";"Product TTEEX";"SKU-0041";"30";"7.70";"0.000";"231.00";"3.50";"1035.20"
"ORD-10444";"2007-02-12 07:00:00";"delivered";"Tom";"Higginbotham";"tom.higginbotham@example.com";"Confections";"Product HLGZA";"SKU-0026";"15";"24.90";"0.000";"373.50";"3.50";"1035.20"
"ORD-10444";"2007-02-12 07:00:00";"delivered";"Tom";"Higginbotham";"tom.higginbotham@example.com";"Meat/Poultry";"Product BLCAX";"SKU-0017";"10";"31.20";"0.000";"312.00";"3.50";"1035.20"
"ORD-10443";"2007-02-12 07:00:00";"delivered";"Florian";"Voss";"florian.voss@example.com";"Produce";"Product OFBNT";"SKU-0028";"12";"36.40";"0.000";"436.80";"13.95";"531.39"
"ORD-10444";"2007-02-12 07:00:00";"delivered";"Tom";"Higginbotham";"tom.higginbotham@example.com";"Beverages";"Product NEVTJ";"SKU-0035";"8";"14.40";"0.000";"115.20";"3.50";"1035.20"
"ORD-10442";"2007-02-11 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Dairy Product";"Product QMVUN";"SKU-0011";"30";"16.80";"0.000";"504.00";"47.94";"1839.94"
"ORD-10442";"2007-02-11 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Condiments";"Product LQMGN";"SKU-0066";"60";"13.60";"0.000";"816.00";"47.94";"1839.94"
"ORD-10442";"2007-02-11 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Meat/Poultry";"Product QAQRL";"SKU-0054";"80";"5.90";"0.000";"472.00";"47.94";"1839.94"
"ORD-10440";"2007-02-10 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Beverages";"Product RECZE";"SKU-0002";"45";"15.20";"0.150";"581.40";"86.53";"5010.67"
"ORD-10441";"2007-02-10 07:00:00";"delivered";"Anja";"Egelund-Muller";"anja.egelundmuller@example.com";"Confections";"Product SMIOH";"SKU-0027";"50";"35.10";"0.000";"1755.00";"73.02";"1828.02"
"ORD-10440";"2007-02-10 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Meat/Poultry";"Product VJXYN";"SKU-0029";"24";"99.00";"0.150";"2019.60";"86.53";"5010.67"
"ORD-10440";"2007-02-10 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Condiments";"Product XYZPE";"SKU-0061";"90";"22.80";"0.150";"1744.20";"86.53";"5010.67"
"ORD-10440";"2007-02-10 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Confections";"Product PAFRH";"SKU-0016";"49";"13.90";"0.150";"578.94";"86.53";"5010.67"
"ORD-10439";"2007-02-07 07:00:00";"delivered";"Maurice";"Taylor";"maurice.taylor@example.com";"Produce";"Product BKAZJ";"SKU-0074";"30";"8.00";"0.000";"240.00";"4.07";"1082.07"
"ORD-10439";"2007-02-07 07:00:00";"delivered";"Maurice";"Taylor";"maurice.taylor@example.com";"Confections";"Product PAFRH";"SKU-0016";"16";"13.90";"0.000";"222.40";"4.07";"1082.07"
"ORD-10439";"2007-02-07 07:00:00";"delivered";"Maurice";"Taylor";"maurice.taylor@example.com";"Grains/Cereals";"Product HCQDE";"SKU-0064";"6";"26.60";"0.000";"159.60";"4.07";"1082.07"
"ORD-10439";"2007-02-07 07:00:00";"delivered";"Maurice";"Taylor";"maurice.taylor@example.com";"Dairy Product";"Product OSFNS";"SKU-0012";"15";"30.40";"0.000";"456.00";"4.07";"1082.07"
"ORD-10438";"2007-02-06 07:00:00";"delivered";"Jim";"Wickham";"jim.wickham@example.com";"Grains/Cereals";"Product OVLQI";"SKU-0057";"15";"15.60";"0.200";"187.20";"8.24";"462.24"
"ORD-10438";"2007-02-06 07:00:00";"delivered";"Jim";"Wickham";"jim.wickham@example.com";"Confections";"Product XKXDO";"SKU-0019";"15";"7.30";"0.200";"87.60";"8.24";"462.24"
"ORD-10438";"2007-02-06 07:00:00";"delivered";"Jim";"Wickham";"jim.wickham@example.com";"Beverages";"Product SWNJY";"SKU-0034";"20";"11.20";"0.200";"179.20";"8.24";"462.24"
"ORD-10436";"2007-02-05 07:00:00";"delivered";"Dushyant";"Bansal";"dushyant.bansal@example.com";"Grains/Cereals";"Product VKCMF";"SKU-0056";"40";"30.40";"0.100";"1094.40";"156.66";"2151.18"
"ORD-10436";"2007-02-05 07:00:00";"delivered";"Dushyant";"Bansal";"dushyant.bansal@example.com";"Beverages";"Product BWRLG";"SKU-0075";"24";"6.20";"0.100";"133.92";"156.66";"2151.18"
"ORD-10437";"2007-02-05 07:00:00";"delivered";"Michael";"Ludwig";"michael.ludwig@example.com";"Meat/Poultry";"Product BKGEA";"SKU-0053";"15";"26.20";"0.000";"393.00";"19.97";"412.97"
"ORD-10436";"2007-02-05 07:00:00";"delivered";"Dushyant";"Bansal";"dushyant.bansal@example.com";"Grains/Cereals";"Product HCQDE";"SKU-0064";"30";"26.60";"0.100";"718.20";"156.66";"2151.18"
"ORD-10436";"2007-02-05 07:00:00";"delivered";"Dushyant";"Bansal";"dushyant.bansal@example.com";"Seafood";"Product CBRRL";"SKU-0046";"5";"9.60";"0.000";"48.00";"156.66";"2151.18"
"ORD-10435";"2007-02-04 07:00:00";"delivered";"Dana";"Birkby";"dana.birkby@example.com";"Beverages";"Product RECZE";"SKU-0002";"10";"15.20";"0.000";"152.00";"9.21";"640.81"
"ORD-10435";"2007-02-04 07:00:00";"delivered";"Dana";"Birkby";"dana.birkby@example.com";"Grains/Cereals";"Product CPHFY";"SKU-0022";"12";"16.80";"0.000";"201.60";"9.21";"640.81"
"ORD-10435";"2007-02-04 07:00:00";"delivered";"Dana";"Birkby";"dana.birkby@example.com";"Dairy Product";"Product GEEOO";"SKU-0072";"10";"27.80";"0.000";"278.00";"9.21";"640.81"
"ORD-10434";"2007-02-03 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Beverages";"Product JYGFE";"SKU-0076";"18";"14.40";"0.150";"220.32";"17.92";"339.04"
"ORD-10434";"2007-02-03 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Dairy Product";"Product QMVUN";"SKU-0011";"6";"16.80";"0.000";"100.80";"17.92";"339.04"
"ORD-10433";"2007-02-03 07:00:00";"delivered";"Sunil";"Uppal";"sunil.uppal@example.com";"Grains/Cereals";"Product VKCMF";"SKU-0056";"28";"30.40";"0.000";"851.20";"73.83";"925.03"
"ORD-10432";"2007-01-31 07:00:00";"delivered";"Agnieszka";"Wojciechowska";"agnieszka.wojciechowska@example.com";"Confections";"Product HLGZA";"SKU-0026";"10";"24.90";"0.000";"249.00";"4.34";"489.34"
"ORD-10432";"2007-01-31 07:00:00";"delivered";"Agnieszka";"Wojciechowska";"agnieszka.wojciechowska@example.com";"Meat/Poultry";"Product QAQRL";"SKU-0054";"40";"5.90";"0.000";"236.00";"4.34";"489.34"
"ORD-10430";"2007-01-30 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Meat/Poultry";"Product BLCAX";"SKU-0017";"45";"31.20";"0.200";"1123.20";"458.78";"5357.98"
"ORD-10431";"2007-01-30 07:00:00";"delivered";"Pilar Colome";"Bassols";"pilarcolome.bassols@example.com";"Meat/Poultry";"Product BLCAX";"SKU-0017";"50";"31.20";"0.250";"1170.00";"44.17";"1936.42"
"ORD-10431";"2007-01-30 07:00:00";"delivered";"Pilar Colome";"Bassols";"pilarcolome.bassols@example.com";"Confections";"Product EZZPR";"SKU-0047";"30";"7.60";"0.250";"171.00";"44.17";"1936.42"
"ORD-10430";"2007-01-30 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Grains/Cereals";"Product VKCMF";"SKU-0056";"30";"30.40";"0.000";"912.00";"458.78";"5357.98"
"ORD-10431";"2007-01-30 07:00:00";"delivered";"Pilar Colome";"Bassols";"pilarcolome.bassols@example.com";"Seafood";"Product YZIXQ";"SKU-0040";"50";"14.70";"0.250";"551.25";"44.17";"1936.42"
"ORD-10430";"2007-01-30 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Dairy Product";"Product UKXRI";"SKU-0059";"70";"44.00";"0.200";"2464.00";"458.78";"5357.98"
"ORD-10430";"2007-01-30 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Confections";"Product VJZZH";"SKU-0021";"50";"8.00";"0.000";"400.00";"458.78";"5357.98"
"ORD-10429";"2007-01-29 07:00:00";"delivered";"Ovidiu V.";"Craciun";"ovidiuv.craciun@example.com";"Condiments";"Product ICKNK";"SKU-0063";"35";"35.10";"0.250";"921.38";"56.63";"1498.01"
"ORD-10429";"2007-01-29 07:00:00";"delivered";"Ovidiu V.";"Craciun";"ovidiuv.craciun@example.com";"Confections";"Product BIUDV";"SKU-0050";"40";"13.00";"0.000";"520.00";"56.63";"1498.01"
"ORD-10428";"2007-01-28 07:00:00";"delivered";"Florian";"Voss";"florian.voss@example.com";"Seafood";"Product CBRRL";"SKU-0046";"20";"9.60";"0.000";"192.00";"11.09";"203.09"
"ORD-10427";"2007-01-27 07:00:00";"delivered";"Tosh";"Meston";"tosh.meston@example.com";"Produce";"Product PWCJB";"SKU-0014";"35";"18.60";"0.000";"651.00";"31.29";"682.29"
"ORD-10426";"2007-01-27 07:00:00";"delivered";"Katerina";"Kolesnikova";"katerina.kolesnikova@example.com";"Grains/Cereals";"Product HCQDE";"SKU-0064";"7";"26.60";"0.000";"186.20";"18.69";"356.89"
"ORD-10426";"2007-01-27 07:00:00";"delivered";"Katerina";"Kolesnikova";"katerina.kolesnikova@example.com";"Grains/Cereals";"Product VKCMF";"SKU-0056";"5";"30.40";"0.000";"152.00";"18.69";"356.89"
"ORD-10425";"2007-01-24 07:00:00";"delivered";"Tim";"Litton";"tim.litton@example.com";"Meat/Poultry";"Product YYWRT";"SKU-0055";"10";"19.20";"0.250";"144.00";"7.93";"367.93"
"ORD-10425";"2007-01-24 07:00:00";"delivered";"Tim";"Litton";"tim.litton@example.com";"Beverages";"Product JYGFE";"SKU-0076";"20";"14.40";"0.250";"216.00";"7.93";"367.93"
"ORD-10423";"2007-01-23 07:00:00";"delivered";"Yao-Qiang";"Cheng";"yaoqiang.cheng@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"14";"10.00";"0.000";"140.00";"24.50";"1044.50"
"ORD-10424";"2007-01-23 07:00:00";"delivered";"Maurice";"Taylor";"maurice.taylor@example.com";"Confections";"Product TBTBL";"SKU-0068";"30";"10.00";"0.200";"240.00";"370.61";"9565.17"
"ORD-10424";"2007-01-23 07:00:00";"delivered";"Maurice";"Taylor";"maurice.taylor@example.com";"Beverages";"Product NEVTJ";"SKU-0035";"60";"14.40";"0.200";"691.20";"370.61";"9565.17"
"ORD-10423";"2007-01-23 07:00:00";"delivered";"Yao-Qiang";"Cheng";"yaoqiang.cheng@example.com";"Dairy Product";"Product UKXRI";"SKU-0059";"20";"44.00";"0.000";"880.00";"24.50";"1044.50"
"ORD-10424";"2007-01-23 07:00:00";"delivered";"Maurice";"Taylor";"maurice.taylor@example.com";"Beverages";"Product QDOMO";"SKU-0038";"49";"210.80";"0.200";"8263.36";"370.61";"9565.17"
"ORD-10422";"2007-01-22 07:00:00";"delivered";"Martin";"Schmöllerl";"martin.schmollerl@example.com";"Confections";"Product HLGZA";"SKU-0026";"2";"24.90";"0.000";"49.80";"3.02";"52.82"
"ORD-10420";"2007-01-21 07:00:00";"delivered";"Yan";"Li";"yan.li@example.com";"Seafood";"Product POXFU";"SKU-0013";"2";"4.80";"0.100";"8.64";"44.12";"1751.96"
"ORD-10420";"2007-01-21 07:00:00";"delivered";"Yan";"Li";"yan.li@example.com";"Seafood";"Product WEUJZ";"SKU-0073";"20";"12.00";"0.100";"216.00";"44.12";"1751.96"
"ORD-10421";"2007-01-21 07:00:00";"delivered";"Krzysztof";"Florczyk";"krzysztof.florczyk@example.com";"Meat/Poultry";"Product BKGEA";"SKU-0053";"15";"26.20";"0.150";"334.05";"99.23";"1293.50"
"ORD-10421";"2007-01-21 07:00:00";"delivered";"Krzysztof";"Florczyk";"krzysztof.florczyk@example.com";"Confections";"Product XKXDO";"SKU-0019";"4";"7.30";"0.150";"24.82";"99.23";"1293.50"
"ORD-10420";"2007-01-21 07:00:00";"delivered";"Yan";"Li";"yan.li@example.com";"Beverages";"Product TOONT";"SKU-0070";"8";"12.00";"0.100";"86.40";"44.12";"1751.96"
"ORD-10420";"2007-01-21 07:00:00";"delivered";"Yan";"Li";"yan.li@example.com";"Meat/Poultry";"Product AOZBW";"SKU-0009";"20";"77.60";"0.100";"1396.80";"44.12";"1751.96"
"ORD-10421";"2007-01-21 07:00:00";"delivered";"Krzysztof";"Florczyk";"krzysztof.florczyk@example.com";"Confections";"Product HLGZA";"SKU-0026";"30";"24.90";"0.000";"747.00";"99.23";"1293.50"
"ORD-10421";"2007-01-21 07:00:00";"delivered";"Krzysztof";"Florczyk";"krzysztof.florczyk@example.com";"Condiments";"Product LUNZZ";"SKU-0077";"10";"10.40";"0.150";"88.40";"99.23";"1293.50"
"ORD-10419";"2007-01-20 07:00:00";"delivered";"Jacek";"Myrcha";"jacek.myrcha@example.com";"Dairy Product";"Product WHBYK";"SKU-0060";"60";"27.20";"0.050";"1550.40";"137.35";"2234.95"
"ORD-10419";"2007-01-20 07:00:00";"delivered";"Jacek";"Myrcha";"jacek.myrcha@example.com";"Dairy Product";"Product COAXA";"SKU-0069";"20";"28.80";"0.050";"547.20";"137.35";"2234.95"
"ORD-10418";"2007-01-17 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Produce";"Product BKAZJ";"SKU-0074";"15";"8.00";"0.000";"120.00";"17.55";"1832.35"
"ORD-10418";"2007-01-17 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Confections";"Product EZZPR";"SKU-0047";"55";"7.60";"0.000";"418.00";"17.55";"1832.35"
"ORD-10418";"2007-01-17 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Condiments";"Product XYZPE";"SKU-0061";"16";"22.80";"0.000";"364.80";"17.55";"1832.35"
"ORD-10418";"2007-01-17 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Beverages";"Product RECZE";"SKU-0002";"60";"15.20";"0.000";"912.00";"17.55";"1832.35"
"ORD-10416";"2007-01-16 07:00:00";"delivered";"Michael";"Ludwig";"michael.ludwig@example.com";"Confections";"Product XKXDO";"SKU-0019";"20";"7.30";"0.000";"146.00";"22.72";"742.72"
"ORD-10416";"2007-01-16 07:00:00";"delivered";"Michael";"Ludwig";"michael.ludwig@example.com";"Meat/Poultry";"Product BKGEA";"SKU-0053";"10";"26.20";"0.000";"262.00";"22.72";"742.72"
"ORD-10417";"2007-01-16 07:00:00";"delivered";"Nuria";"Gonzalez";"nuria.gonzalez@example.com";"Confections";"Product TBTBL";"SKU-0068";"36";"10.00";"0.250";"270.00";"70.29";"11258.69"
"ORD-10417";"2007-01-16 07:00:00";"delivered";"Nuria";"Gonzalez";"nuria.gonzalez@example.com";"Seafood";"Product CBRRL";"SKU-0046";"2";"9.60";"0.250";"14.40";"70.29";"11258.69"
"ORD-10417";"2007-01-16 07:00:00";"delivered";"Nuria";"Gonzalez";"nuria.gonzalez@example.com";"Beverages";"Product QDOMO";"SKU-0038";"50";"210.80";"0.000";"10540.00";"70.29";"11258.69"
"ORD-10417";"2007-01-16 07:00:00";"delivered";"Nuria";"Gonzalez";"nuria.gonzalez@example.com";"Condiments";"Product LUNZZ";"SKU-0077";"35";"10.40";"0.000";"364.00";"70.29";"11258.69"
"ORD-10416";"2007-01-16 07:00:00";"delivered";"Michael";"Ludwig";"michael.ludwig@example.com";"Grains/Cereals";"Product OVLQI";"SKU-0057";"20";"15.60";"0.000";"312.00";"22.72";"742.72"
"ORD-10415";"2007-01-15 07:00:00";"delivered";"Denise";"Smith";"denise.smith@example.com";"Dairy Product";"Product ASTMN";"SKU-0033";"20";"2.00";"0.000";"40.00";"0.20";"102.60"
"ORD-10415";"2007-01-15 07:00:00";"delivered";"Denise";"Smith";"denise.smith@example.com";"Meat/Poultry";"Product BLCAX";"SKU-0017";"2";"31.20";"0.000";"62.40";"0.20";"102.60"
"ORD-10414";"2007-01-14 07:00:00";"delivered";"Giuseppe";"Russo";"giuseppe.russo@example.com";"Confections";"Product XKXDO";"SKU-0019";"18";"7.30";"0.050";"124.83";"21.48";"246.31"
"ORD-10413";"2007-01-14 07:00:00";"delivered";"Tim";"Litton";"tim.litton@example.com";"Beverages";"Product HHYDP";"SKU-0001";"24";"14.40";"0.000";"345.60";"95.66";"2218.86"
"ORD-10413";"2007-01-14 07:00:00";"delivered";"Tim";"Litton";"tim.litton@example.com";"Confections";"Product WUXYK";"SKU-0062";"40";"39.40";"0.000";"1576.00";"95.66";"2218.86"
"ORD-10413";"2007-01-14 07:00:00";"delivered";"Tim";"Litton";"tim.litton@example.com";"Beverages";"Product JYGFE";"SKU-0076";"14";"14.40";"0.000";"201.60";"95.66";"2218.86"
"ORD-10414";"2007-01-14 07:00:00";"delivered";"Giuseppe";"Russo";"giuseppe.russo@example.com";"Dairy Product";"Product ASTMN";"SKU-0033";"50";"2.00";"0.000";"100.00";"21.48";"246.31"
"ORD-10412";"2007-01-13 07:00:00";"delivered";"Michael";"Ludwig";"michael.ludwig@example.com";"Produce";"Product PWCJB";"SKU-0014";"20";"18.60";"0.100";"334.80";"3.77";"338.57"
"ORD-10411";"2007-01-10 07:00:00";"delivered";"Pilar Colome";"Bassols";"pilarcolome.bassols@example.com";"Seafood";"Product TTEEX";"SKU-0041";"25";"7.70";"0.200";"154.00";"23.65";"990.45"
"ORD-10410";"2007-01-10 07:00:00";"delivered";"Pilar Colome";"Bassols";"pilarcolome.bassols@example.com";"Dairy Product";"Product UKXRI";"SKU-0059";"16";"44.00";"0.000";"704.00";"2.40";"804.40"
"ORD-10411";"2007-01-10 07:00:00";"delivered";"Pilar Colome";"Bassols";"pilarcolome.bassols@example.com";"Condiments";"Product VJIEO";"SKU-0044";"40";"15.50";"0.200";"496.00";"23.65";"990.45"
"ORD-10411";"2007-01-10 07:00:00";"delivered";"Pilar Colome";"Bassols";"pilarcolome.bassols@example.com";"Dairy Product";"Product UKXRI";"SKU-0059";"9";"44.00";"0.200";"316.80";"23.65";"990.45"
"ORD-10410";"2007-01-10 07:00:00";"delivered";"Pilar Colome";"Bassols";"pilarcolome.bassols@example.com";"Dairy Product";"Product ASTMN";"SKU-0033";"49";"2.00";"0.000";"98.00";"2.40";"804.40"
"ORD-10409";"2007-01-09 07:00:00";"delivered";"Mike";"Tiano";"mike.tiano@example.com";"Confections";"Product VJZZH";"SKU-0021";"12";"8.00";"0.000";"96.00";"29.83";"349.03"
"ORD-10409";"2007-01-09 07:00:00";"delivered";"Mike";"Tiano";"mike.tiano@example.com";"Produce";"Product PWCJB";"SKU-0014";"12";"18.60";"0.000";"223.20";"29.83";"349.03"
"ORD-10408";"2007-01-08 07:00:00";"delivered";"Karan";"Khanna";"karan.khanna@example.com";"Confections";"Product WUXYK";"SKU-0062";"35";"39.40";"0.000";"1379.00";"11.26";"1633.66"
"ORD-10408";"2007-01-08 07:00:00";"delivered";"Karan";"Khanna";"karan.khanna@example.com";"Meat/Poultry";"Product QAQRL";"SKU-0054";"6";"5.90";"0.000";"35.40";"11.26";"1633.66"
"ORD-10408";"2007-01-08 07:00:00";"delivered";"Karan";"Khanna";"karan.khanna@example.com";"Seafood";"Product EVFFA";"SKU-0037";"10";"20.80";"0.000";"208.00";"11.26";"1633.66"
"ORD-10407";"2007-01-07 07:00:00";"delivered";"Nadejda";"Marinova";"nadejda.marinova@example.com";"Dairy Product";"Product MYMOI";"SKU-0071";"15";"17.20";"0.000";"258.00";"91.48";"1285.48"
"ORD-10406";"2007-01-07 07:00:00";"delivered";"Anna";"Misiec";"anna.misiec@example.com";"Seafood";"Product GMKIJ";"SKU-0036";"5";"15.20";"0.100";"68.40";"108.04";"1938.82"
"ORD-10406";"2007-01-07 07:00:00";"delivered";"Anna";"Misiec";"anna.misiec@example.com";"Produce";"Product OFBNT";"SKU-0028";"42";"36.40";"0.100";"1375.92";"108.04";"1938.82"
"ORD-10407";"2007-01-07 07:00:00";"delivered";"Nadejda";"Marinova";"nadejda.marinova@example.com";"Dairy Product";"Product COAXA";"SKU-0069";"15";"28.80";"0.000";"432.00";"91.48";"1285.48"
"ORD-10406";"2007-01-07 07:00:00";"delivered";"Anna";"Misiec";"anna.misiec@example.com";"Seafood";"Product YZIXQ";"SKU-0040";"2";"14.70";"0.100";"26.46";"108.04";"1938.82"
"ORD-10406";"2007-01-07 07:00:00";"delivered";"Anna";"Misiec";"anna.misiec@example.com";"Confections";"Product VJZZH";"SKU-0021";"30";"8.00";"0.100";"216.00";"108.04";"1938.82"
"ORD-10407";"2007-01-07 07:00:00";"delivered";"Nadejda";"Marinova";"nadejda.marinova@example.com";"Dairy Product";"Product QMVUN";"SKU-0011";"30";"16.80";"0.000";"504.00";"91.48";"1285.48"
"ORD-10406";"2007-01-07 07:00:00";"delivered";"Anna";"Misiec";"anna.misiec@example.com";"Beverages";"Product HHYDP";"SKU-0001";"10";"14.40";"0.000";"144.00";"108.04";"1938.82"
"ORD-10405";"2007-01-06 07:00:00";"delivered";"Cornel";"Lupu";"cornel.lupu@example.com";"Condiments";"Product IMEHJ";"SKU-0003";"50";"8.00";"0.000";"400.00";"34.82";"434.82"
"ORD-10403";"2007-01-03 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Confections";"Product MYNXN";"SKU-0048";"70";"10.20";"0.150";"606.90";"73.79";"928.81"
"ORD-10404";"2007-01-03 07:00:00";"delivered";"Bernard";"Duerr";"bernard.duerr@example.com";"Grains/Cereals";"Product RJVNM";"SKU-0042";"40";"11.20";"0.050";"425.60";"155.97";"1747.22"
"ORD-10404";"2007-01-03 07:00:00";"delivered";"Bernard";"Duerr";"bernard.duerr@example.com";"Confections";"Product FPYPN";"SKU-0049";"30";"16.00";"0.050";"456.00";"155.97";"1747.22"
"ORD-10403";"2007-01-03 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Confections";"Product PAFRH";"SKU-0016";"21";"13.90";"0.150";"248.12";"73.79";"928.81"
"ORD-10404";"2007-01-03 07:00:00";"delivered";"Bernard";"Duerr";"bernard.duerr@example.com";"Confections";"Product HLGZA";"SKU-0026";"30";"24.90";"0.050";"709.65";"155.97";"1747.22"
"ORD-10402";"2007-01-02 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Grains/Cereals";"Product JLUDZ";"SKU-0023";"60";"7.20";"0.000";"432.00";"67.88";"2781.38"
"ORD-10402";"2007-01-02 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Condiments";"Product ICKNK";"SKU-0063";"65";"35.10";"0.000";"2281.50";"67.88";"2781.38"
"ORD-10401";"2007-01-01 07:00:00";"delivered";"Michael";"Moore";"michael.moore@example.com";"Dairy Product";"Product MYMOI";"SKU-0071";"60";"17.20";"0.000";"1032.00";"12.51";"3881.11"
"ORD-10400";"2007-01-01 07:00:00";"delivered";"Randall";"Boseman";"randall.boseman@example.com";"Confections";"Product FPYPN";"SKU-0049";"30";"16.00";"0.000";"480.00";"83.93";"3146.93"
